time, light, accx, accy, accz,
58.656, 1, -0.021522, -0.373398, 9.78226, 
58.688, 1, 0.124397, -0.327651, 9.82093, 
58.72, 1, 0.0510762, -0.298995, 9.85607, 
58.752, 1, 0.0962638, -0.266492, 9.8421, 
58.784, 1, 0.186061, -0.125785, 9.8548, 
58.816, 1, 0.187098, -0.193078, 9.75653, 
58.848, 1, 0.0861894, -0.0670085, 9.92376, 
58.88, 1, 0.1993, -0.132156, 9.79441, 
58.912, 1, 0.0992725, -0.146951, 9.77069, 
58.944, 1, -0.0762609, -0.302008, 9.91893, 
58.976, 1, -0.179986, -0.39508, 9.88885, 
59.008, 1, -0.161721, -0.28834, 9.82288, 
59.04, 1, -0.192546, -0.351048, 9.6924, 
59.072, 1, -0.0955194, -0.153381, 9.7903, 
59.104, 1, -0.0217853, -0.200653, 9.82564, 
59.136, 1, -0.0875924, -0.146281, 9.69739, 
59.168, 1, -0.0337794, -0.120244, 9.75325, 
59.2, 1, 0.137643, -0.297722, 9.7797, 
59.232, 1, 0.132474, -0.301741, 9.76091, 
59.264, 1, 0.141183, -0.29044, 9.83143, 
59.296, 1, 0.154489, -0.20879, 9.76605, 
59.328, 1, 0.10504, -0.134555, 9.77454, 
59.36, 1, 0.0234379, -0.185718, 9.84837, 
59.392, 1, 0.0105474, -0.162253, 9.75373, 
59.424, 1, 0.076785, -0.130151, 9.87438, 
59.456, 1, 0.0594992, -0.175888, 9.78481, 
59.488, 1, -0.0217773, -0.0853248, 9.76404, 
59.52, 1, 0.00701398, -0.0500039, 9.78012, 
59.552, 1, 0.193859, -0.0468715, 9.8291, 
59.584, 1.00105, 0.0790151, -0.219067, 9.84244, 
59.616, 1.01171, -0.0161062, -0.0295681, 9.75997, 
59.648, 1.02287, 0.0366156, -0.137824, 9.70667, 
59.68, 1.03377, -0.0678261, -0.0900464, 9.88162, 
59.712, 1.04509, -0.0397542, -0.057902, 9.81404, 
59.744, 1.05684, 0.0446063, -0.149778, 9.86526, 
59.776, 1.06814, 0.0887418, -0.0788178, 9.72873, 
59.808, 1.08059, 0.000452119, -0.180645, 9.71646, 
59.84, 1.09504, 0.130276, -0.177768, 9.74721, 
59.872, 1.10575, 0.0392357, -0.111661, 9.82656, 
59.904, 1.11918, -0.0110551, 0.00658531, 9.83154, 
59.936, 1.13409, 0.00245498, -0.122483, 9.84374, 
59.968, 1.14826, 0.167937, -0.0906226, 9.74432, 
60, 1.15802, 0.0387981, -0.101766, 9.72531, 
60.032, 1.17573, -0.0232527, -0.0835777, 9.74799, 
60.064, 1.1864, 0.0093208, -0.292475, 9.74788, 
60.096, 1.20094, 0.0645937, -0.0969109, 9.80033, 
60.128, 1.2159, 0.00627926, -0.172704, 9.75462, 
60.16, 1.22977, 0.0277046, -0.101448, 9.79116, 
60.192, 1.24546, 0.00610118, -0.208817, 9.72205, 
60.224, 1.26143, -0.0153368, -0.182751, 9.87989, 
60.256, 1.27528, -0.0657079, -0.459373, 9.86609, 
60.288, 1.28929, 0.0709993, -0.454962, 9.78868, 
60.32, 1.30323, -0.0215121, -0.396971, 9.79423, 
60.352, 1.32145, -0.00726699, -0.350662, 9.81058, 
60.384, 1.34331, -0.0101038, -0.400795, 9.81647, 
60.416, 1.3582, -0.0264577, -0.29661, 9.75505, 
60.448, 1.37801, -0.0294298, -0.411522, 9.81707, 
60.48, 1.3932, 0.0801806, -0.345708, 9.75101, 
60.512, 1.40272, -0.00775025, -0.299848, 9.7789, 
60.544, 1.42687, -0.00064944, -0.356998, 9.82706, 
60.576, 1.44428, -0.0400366, -0.438071, 9.82046, 
60.608, 1.4539, -0.013208, -0.33191, 9.73439, 
60.64, 1.47725, -0.007818, -0.356397, 9.82454, 
60.672, 1.48792, 1.19204, 0.362803, 9.88909, 
60.704, 1.50847, 0.104164, 0.0148804, 9.87401, 
60.736, 1.52363, 0.0119617, -0.121935, 9.77371, 
60.768, 1.53933, 0.0962758, -0.0103365, 9.89489, 
60.8, 1.56187, -0.00010561, 0.00700417, 9.83087, 
60.832, 1.58319, 0.0309212, -0.0425131, 9.86969, 
60.864, 1.59553, 0.0722521, -0.042321, 9.86187, 
60.896, 1.60798, 0.000535527, 0.0754629, 9.88029, 
60.928, 1.62655, 0.139034, -0.0128583, 9.90496, 
60.96, 1.65424, 0.112, -0.0252343, 9.7967, 
60.992, 1.6661, -0.0375112, -0.0181264, 9.72156, 
61.024, 1.69762, -1.6315, -0.516193, 9.79467, 
61.056, 1.69373, -0.0804101, 0.114631, 9.87725, 
61.088, 1.72248, -0.0101122, 0.0612694, 9.77694, 
61.12, 1.73377, -0.0161935, 0.18484, 9.80368, 
61.152, 1.76579, -1.98111, 0.0680938, 9.82627, 
61.184, 1.78312, 0.0218522, 0.311819, 9.83732, 
61.216, 1.79194, 0.00697391, -0.0140579, 9.7696, 
61.248, 1.82223, 0.00502573, -0.019847, 9.83137, 
61.28, 1.84032, -0.0411676, 0.0477229, 9.80276, 
61.312, 1.85791, 0.0739987, 0.0571219, 9.74601, 
61.344, 1.87105, 0.046866, 0.0676476, 9.81964, 
61.376, 1.91641, -0.00106251, 0.0805776, 9.84978, 
61.408, 1.91969, -0.0740706, -0.0182289, 9.78559, 
61.44, 1.9377, 0.0311979, -0.0592013, 9.82673, 
61.472, 1.95657, -0.0637614, -0.0552288, 9.82234, 
61.504, 1.99597, 0.0085465, -0.029723, 9.81752, 
61.536, 2.01699, 0.0422176, 0.05134, 9.78348, 
61.568, 2.03708, 0.0180352, -0.0269155, 9.76486, 
61.6, 2.07327, -0.0588427, -0.025105, 9.84215, 
61.632, 2.07266, 0.0244217, 0.118672, 9.80034, 
61.664, 2.09279, -0.0176466, -0.00560483, 9.76273, 
61.696, 2.13845, 0.0435415, -0.023874, 9.81828, 
61.728, 2.14755, -0.0112781, 0.116852, 9.79835, 
61.76, 2.16006, 0.0148087, -0.00317855, 9.79046, 
61.792, 2.16789, 0.304316, 0.0283748, 9.87187, 
61.824, 2.18027, 0.0560011, 0.00314736, 9.69291, 
61.856, 2.17574, -1.70857, -0.236961, 9.79919, 
61.888, 2.19007, -1.72375, -0.0615225, 9.79475, 
61.92, 2.16606, -1.74271, 0.0744839, 9.85264, 
61.952, 2.19089, -1.75425, 0.0857949, 9.72395, 
61.984, 2.16994, 3.04806, 1.31814, 9.85831, 
62.016, 2.17262, 1.52027, -0.700748, 9.70066, 
62.048, 2.20084, 1.51289, -0.580631, 9.90748, 
62.08, 2.20548, -0.164308, 0.304082, 9.75998, 
62.112, 2.17329, -0.184027, -0.181141, 9.76798, 
62.144, 2.20446, 1.5025, -0.738528, 9.72761, 
62.176, 2.18197, -0.236778, 0.00153162, 9.81334, 
62.208, 2.19666, 0.653997, -0.00767416, 9.78678, 
62.24, 2.19827, 0.0860818, -0.34979, 9.85525, 
62.272, 2.1975, 0.127318, 0.0539615, 9.82263, 
62.304, 2.19484, 0.177857, 0.00960818, 9.76458, 
62.336, 2.20213, 0.0934402, 0.0713109, 9.78902, 
62.368, 2.19297, 0.0421878, -0.00698074, 9.7839, 
62.4, 2.22046, 0.0253998, -0.00976299, 9.78861, 
62.432, 2.20712, -0.0583925, 0.00625642, 9.81998, 
62.464, 2.23139, -0.051594, 0.0237562, 9.77674, 
62.496, 2.19818, -0.0496778, -0.024612, 9.82484, 
62.528, 2.21468, -0.00134064, -0.0269005, 9.80747, 
62.56, 2.20619, 0.0648492, -0.0361545, 9.73514, 
62.592, 2.22949, 0.0554171, -0.143893, 9.82312, 
62.624, 2.23687, 0.120893, 0.0958693, 9.80416, 
62.656, 2.23358, -0.049558, -0.0554925, 9.75473, 
62.688, 2.22306, 0.000793395, -0.033239, 9.82144, 
62.72, 2.22753, -0.0341152, -0.000304418, 9.75363, 
62.752, 2.23661, -0.00655472, -0.0140673, 9.81016, 
62.784, 2.25014, -0.0198954, 0.00863905, 9.77972, 
62.816, 2.2519, -0.0428387, -0.102457, 9.77266, 
62.848, 2.24309, 0.0156966, -0.00154121, 9.79433, 
62.88, 2.23649, 0.0113474, -0.0390798, 9.86071, 
62.912, 2.23712, 0.0565148, 0.0191074, 9.82637, 
62.944, 2.239, -0.0228526, -0.0127226, 9.76605, 
62.976, 2.23084, 0.0540257, 0.0548924, 9.84855, 
63.008, 2.22446, 0.00867462, 0.35712, 9.90784, 
63.04, 2.21807, 0.0200723, 0.0198907, 9.79897, 
63.072, 2.24752, 0.0656497, 0.019749, 9.89744, 
63.104, 2.24209, -0.0753033, 0.0211541, 9.81949, 
63.136, 2.22692, -0.0261283, -0.0801583, 9.79902, 
63.168, 2.22568, 0.126478, 0.0925989, 9.76167, 
63.2, 2.23605, -0.00331534, 0.00504209, 9.82089, 
63.232, 2.23303, 0.0730477, -0.000427045, 9.7767, 
63.264, 2.25593, 0.0430145, 0.0527622, 9.83041, 
63.296, 2.24056, 0.0419312, 0.0160907, 9.82321, 
63.328, 2.23784, -0.0903775, -0.00544986, 9.78678, 
63.36, 2.21967, -0.000509574, 0.24597, 9.84381, 
63.392, 2.21778, -0.02563, 0.00894042, 9.8042, 
63.424, 2.22697, -0.0534399, 0.0268181, 9.77607, 
63.456, 2.22413, -0.134992, -0.0305554, 9.83856, 
63.488, 2.21194, -0.0706962, -0.0266694, 9.8634, 
63.52, 2.2442, 0.037462, -0.0132682, 9.75355, 
63.552, 2.23331, -0.0406316, -0.00951373, 9.82181, 
63.584, 2.21858, -0.0429144, 0.0313783, 9.90898, 
63.616, 2.23361, 0.00719155, -0.0302884, 9.82821, 
63.648, 2.21081, 0.0273202, 0.0299039, 9.83536, 
63.68, 2.20925, 0.0264374, 0.035016, 9.75952, 
63.712, 2.20446, 0.044619, -0.0170897, 9.81585, 
63.744, 2.2385, -0.103905, 0.023656, 9.82311, 
63.776, 2.22413, -0.062367, 0.0421307, 9.86204, 
63.808, 2.20249, 0.0388368, -0.0309257, 9.86109, 
63.84, 2.22673, 0.0432687, -0.0335869, 9.81613, 
63.872, 2.1925, -0.0741644, -0.0301209, 9.86548, 
63.904, 2.22625, 0.0179754, 0.0209049, 9.89312, 
63.936, 2.20033, -0.0165393, -0.0277198, 9.74461, 
63.968, 2.19819, -0.0300786, 0.0933822, 9.80664, 
64, 2.19466, 0.113525, 0.0700627, 9.8896, 
64.032, 2.19355, -0.00923696, -0.0153979, 9.85507, 
64.064, 2.19002, -0.00243149, 0.0433554, 9.87693, 
64.096, 2.19007, 0.0502823, -0.0782209, 9.77491, 
64.128, 2.19319, -0.0108758, -0.0395125, 9.85468, 
64.16, 2.20154, -0.0439434, -0.0126155, 9.88634, 
64.192, 2.19052, -0.0372844, 0.0238921, 9.78068, 
64.224, 2.17473, 0.103269, 0.00329809, 9.77933, 
64.256, 2.18096, -0.00558, 0.0501951, 9.85364, 
64.288, 2.16976, -0.0911458, 0.0735043, 9.77081, 
64.32, 2.15594, 0.0742176, 0.0335222, 9.70942, 
64.352, 2.16848, 0.0178949, -0.00502871, 9.78095, 
64.384, 2.15186, 0.00145964, 0.0390659, 9.83701, 
64.416, 2.17466, -0.0226508, -0.00716607, 9.76124, 
64.448, 2.13028, -0.0396476, 0.0674367, 9.76543, 
64.48, 2.11609, -0.00599482, -0.0155669, 9.94715, 
64.512, 2.10282, 0.000393486, -0.0406186, 9.80599, 
64.544, 2.08973, -0.000451416, 0.0538465, 9.86125, 
64.576, 2.06705, -0.0666398, 0.107032, 9.81682, 
64.608, 2.03014, 0.0060394, 0.0254154, 9.85079, 
64.64, 2.03507, 0.040634, 0.100617, 9.76587, 
64.672, 2.00306, -0.00946942, -0.0581073, 9.87256, 
64.704, 1.96546, -0.0645571, 0.124663, 9.78514, 
64.736, 1.96746, 0.0642739, -0.0343519, 9.88317, 
64.768, 1.93627, -0.01666, 0.0804856, 9.86427, 
64.8, 1.91432, 0.0342916, 0.0628315, 9.78641, 
64.832, 1.9024, 0.0481721, 0.0512259, 9.77854, 
64.864, 1.87254, -0.0845509, -0.0662227, 9.88539, 
64.896, 1.88526, 0.0636581, -0.114173, 9.76729, 
64.928, 1.86334, -0.023613, 0.0235719, 9.80419, 
64.96, 1.84114, -0.0285894, 0.0343872, 9.85777, 
64.992, 1.84903, -0.0966588, -0.00296377, 9.90955, 
65.024, 1.83216, -0.0185624, -0.0047613, 9.80248, 
65.056, 1.83964, -0.0670198, 0.110198, 9.94083, 
65.088, 1.83027, -0.0535732, 0.040901, 9.88564, 
65.12, 1.82571, 0.0264936, -0.0624823, 9.79982, 
65.152, 1.82355, 0.0371719, -0.0929646, 9.86059, 
65.184, 1.79505, 0.0702259, -0.0249604, 9.77739, 
65.216, 1.79797, 0.0410161, -0.0058488, 9.75814, 
65.248, 1.79864, -0.0461815, -0.0539271, 9.66317, 
65.28, 1.77816, 0.0525246, 0.0561614, 9.81003, 
65.312, 1.79049, -0.0632505, 0.046169, 9.76343, 
65.344, 1.77712, 0.0251069, 0.0723881, 9.88279, 
65.376, 1.7645, -0.0142378, 0.0569317, 9.81943, 
65.408, 1.77548, -0.0335567, 0.109814, 9.81638, 
65.44, 1.76262, -0.069998, 0.0109916, 9.75027, 
65.472, 1.75994, 0.0432572, -0.108717, 9.82023, 
65.504, 1.75804, -1.91759, 0.19509, 9.88274, 
65.536, 1.76773, 0.0748367, -0.0152504, 9.78917, 
65.568, 1.75248, 0.017234, -0.0393097, 9.7682, 
65.6, 1.75448, -0.0250754, -0.00051076, 9.76186, 
65.632, 1.75035, 0.0736742, 0.0388936, 9.7235, 
65.664, 1.7565, -0.00887372, 0.410433, 9.70755, 
65.696, 1.76325, 0.013546, -0.0767945, 9.91803, 
65.728, 1.75586, -0.00605426, 0.073563, 9.83678, 
65.76, 1.75652, 0.0128466, -0.0626776, 9.8783, 
65.792, 1.75131, -0.102897, -0.0342426, 9.8604, 
65.824, 1.75245, 0.0247472, -0.00517743, 9.94069, 
65.856, 1.75709, -0.0779442, -0.0290139, 9.81658, 
65.888, 1.76227, 0.00705178, -0.0162615, 9.88883, 
65.92, 1.76585, -0.0163776, 0.0253634, 9.83991, 
65.952, 1.76375, 0.0899, 0.0178135, 9.88704, 
65.984, 1.59407, 0.0757817, -0.0095306, 9.7913, 
66.016, 1.59152, -0.0146018, 0.0137891, 9.83995, 
66.048, 1.59707, -0.0346739, 0.011915, 9.76224, 
66.08, 1.59133, -0.0295023, 0.0485367, 9.82572, 
66.112, 1.57994, 0.0735938, -0.00361064, 9.76067, 
66.144, 1.57886, -0.0847126, -0.00178417, 9.88713, 
66.176, 1.59551, 0.0486262, -0.00265092, 9.88202, 
66.208, 1.58557, 0.0385435, -0.000176473, 9.79163, 
66.24, 1.58395, -0.0360409, 0.102579, 9.77904, 
66.272, 1.58344, -0.0409776, 0.102951, 9.79498, 
66.304, 1.58418, 0.0162179, -0.0464858, 9.77994, 
66.336, 1.57585, 0.00799946, -0.00402054, 9.84442, 
66.368, 1.57765, 0.0357496, -0.0424789, 9.70057, 
66.4, 1.58059, -0.0723919, -0.00912707, 9.7967, 
66.432, 1.58123, 0.0262028, 0.0308093, 9.83914, 
66.464, 1.58475, 0.110873, 0.132877, 9.84481, 
66.496, 1.58585, 0.0196514, -0.0162294, 9.77342, 
66.528, 1.58512, -0.0387995, -0.0700156, 9.75393, 
66.56, 1.59296, 0.0968827, -0.374813, 9.82246, 
66.592, 1.59296, 0.0253643, 0.0591463, 9.79008, 
66.624, 1.60001, 0.0255728, 0.0196722, 9.80677, 
66.656, 1.6117, 0.0421278, -0.071104, 9.72227, 
66.688, 1.62515, 0.0205508, -0.163277, 9.84004, 
66.72, 1.63735, -0.0280534, -0.0642558, 9.91562, 
66.752, 1.64701, -0.0856757, 0.036369, 9.82025, 
66.784, 1.67026, 0.0193552, -0.088184, 9.924, 
66.816, 1.6817, -0.144609, -0.0928868, 9.81652, 
66.848, 1.69782, 0.045234, 0.0694299, 9.82739, 
66.88, 1.6859, 0.0327382, 0.0367942, 9.81141, 
66.912, 1.70359, 0.0859245, 0.0684992, 9.85284, 
66.944, 1.72879, 0.0265161, -0.0430365, 9.773, 
66.976, 2.10129, -0.0224074, -0.0210886, 9.75336, 
67.008, 2.12931, 0.000124228, -0.0403639, 9.83926, 
67.04, 2.13773, 0.0204735, 0.00531137, 9.81841, 
67.072, 2.16539, 0.00519528, 0.197846, 9.80588, 
67.104, 2.16791, -0.0197452, 0.0549606, 9.83215, 
67.136, 2.16937, 0.00721928, -0.0674056, 9.90578, 
67.168, 2.17414, 0.0396719, 0.122332, 9.76412, 
67.2, 2.18885, 0.0829149, -0.0769158, 9.78434, 
67.232, 2.19904, 0.0336297, -0.0825413, 9.82964, 
67.264, 2.20066, 0.0331158, -0.0612186, 9.8411, 
67.296, 2.19334, -0.0135022, -0.00463159, 9.83308, 
67.328, 2.17469, 0.0063896, -0.0193825, 9.87727, 
67.36, 2.18994, -0.0420573, 0.000238563, 9.83853, 
67.392, 2.17947, 0.0191926, -0.0888699, 9.77844, 
67.424, 2.21207, 0.0635884, 0.0384645, 9.87259, 
67.456, 2.19287, -0.0384086, -0.0185899, 9.91756, 
67.488, 2.18867, 0.0519702, 0.107511, 9.79061, 
67.52, 2.21556, 0.0467244, -0.121124, 9.76397, 
67.552, 2.18964, -0.0635197, 0.048121, 9.77686, 
67.584, 2.21908, -0.047253, -0.0582214, 9.72347, 
67.616, 2.21047, -0.0820106, -0.0554508, 9.75798, 
67.648, 2.19996, 0.0404508, 0.0467707, 9.80377, 
67.68, 2.21074, -0.0255638, 0.0145278, 9.77657, 
67.712, 2.21733, -0.110225, 0.000345377, 9.77559, 
67.744, 2.23951, 0.041746, -0.0710251, 9.80535, 
67.776, 2.21164, -0.00339195, 0.0383335, 9.94574, 
67.808, 2.20876, 0.0543566, -0.104337, 9.71856, 
67.84, 2.24234, 0.00209207, 0.022719, 9.8274, 
67.872, 2.21492, -0.00432984, -0.0441147, 9.78909, 
67.904, 2.21066, 0.036795, 0.0298059, 9.73713, 
67.936, 2.22206, -0.00314298, 0.0744778, 9.80522, 
67.968, 1.82849, 0.0806816, 0.0260531, 9.77911, 
68, 1.82939, -0.0801165, 0.0621595, 9.7924, 
68.032, 1.83955, -0.0173592, 0.132698, 9.74009, 
68.064, 1.84358, -0.0808981, 0.0807235, 9.82644, 
68.096, 1.82786, -0.0111423, 0.0846707, 9.82164, 
68.128, 1.83851, -0.01759, 0.0931842, 9.9132, 
68.16, 1.83745, 0.0420388, 0.0121538, 9.88294, 
68.192, 1.84593, 0.934437, 0.37042, 9.88592, 
68.224, 1.84658, -0.500181, 0.290609, 9.79834, 
68.256, 1.81697, 0.103757, -0.0582121, 9.7966, 
68.288, 1.85034, -0.026034, 0.0932239, 9.76363, 
68.32, 1.84872, 0.00451571, -0.0552209, 9.75218, 
68.352, 1.82229, -0.0114202, 0.103281, 9.7724, 
68.384, 1.8171, 0.0121268, 0.000504643, 9.83736, 
68.416, 1.84057, 0.00155586, 0.020193, 9.74071, 
68.448, 1.823, 0.0157734, -0.0793149, 9.87473, 
68.48, 1.82835, -0.0145058, 0.0326881, 9.71685, 
68.512, 1.82027, -0.139509, 0.0532505, 9.74725, 
68.544, 1.83385, -0.00492196, 0.0360571, 9.83595, 
68.576, 1.83629, -0.0175302, -0.022043, 9.81079, 
68.608, 1.83152, 0.0228949, 0.0485144, 9.79298, 
68.64, 1.83609, 0.0414079, -0.0600645, 9.90807, 
68.672, 1.81959, -0.0388762, 0.0160926, 9.88345, 
68.704, 1.82952, 0.0658413, -0.0458198, 9.78612, 
68.736, 1.82345, 0.023557, 0.0686966, 9.82098, 
68.768, 1.8428, -0.106241, 0.117269, 9.76906, 
68.8, 1.82221, -0.0230537, -0.0229707, 9.8664, 
68.832, 1.84372, 0.0253517, 0.0258692, 9.78374, 
68.864, 1.83799, -0.0275699, 0.0133944, 9.79195, 
68.896, 1.82084, -0.00171736, 0.00191814, 9.92238, 
68.928, 1.80399, 0.0106993, 0.029702, 9.75818, 
68.96, 1.83557, -0.0296384, -0.0534227, 9.87184, 
68.992, 2.21287, -0.0235918, 0.0319638, 9.92187, 
69.024, 2.20929, -0.0290823, 0.058377, 9.75956, 
69.056, 2.22632, -0.00945454, -0.058377, 9.86153, 
69.088, 2.211, 0.0183106, 0.0270603, 9.82058, 
69.12, 2.21676, 0.0170297, 0.191336, 9.70133, 
69.152, 2.19993, -0.0226988, -0.0970994, 9.86054, 
69.184, 2.21945, 0.0177177, -0.0756717, 9.76686, 
69.216, 2.21171, 0.0656225, 0.0415003, 9.81266, 
69.248, 2.2032, 0.0205021, -0.0628971, 9.82406, 
69.28, 2.20396, -0.0450518, 0.0601702, 9.80991, 
69.312, 2.19434, -0.000449698, 0.00243601, 9.81251, 
69.344, 2.17954, 0.011011, -0.0675246, 9.83796, 
69.376, 2.21107, 0.0703699, 0.00260792, 9.85019, 
69.408, 2.19362, -0.0316823, -0.0284523, 9.73731, 
69.44, 2.20847, -0.0300901, -0.0467431, 9.82597, 
69.472, 2.20298, -0.459361, -0.467815, 9.765, 
69.504, 2.19396, 0.0133504, -0.0806113, 9.81163, 
69.536, 2.17652, 0.100174, -0.0698108, 9.89167, 
69.568, 2.1655, 0.0198533, -0.0303215, 9.79932, 
69.6, 2.17012, 0.0658985, 0.0710887, 9.78175, 
69.632, 2.18941, 0.0537727, 0.125953, 9.78594, 
69.664, 2.169, 0.0353264, -0.145707, 9.77497, 
69.696, 2.1586, -0.0239804, 0.106742, 9.8574, 
69.728, 2.1337, -0.0667213, 0.0469195, 9.76914, 
69.76, 2.11662, -0.061117, 0.0909765, 9.87752, 
69.792, 2.09473, 0.0679581, 0.113909, 9.81083, 
69.824, 2.09533, 0.117691, -0.0473924, 9.86646, 
69.856, 2.07936, 0.0419336, -0.0543271, 9.90541, 
69.888, 2.05918, 0.00680817, 0.110707, 9.82019, 
69.92, 2.0269, 0.0394702, -0.157624, 9.78563, 
69.952, 1.9959, -0.0659311, -0.0758827, 9.77099, 
69.984, 1.6558, 0.0292899, 0.101729, 9.78674, 
70.016, 1.65202, -0.0365993, 0.0865255, 9.73918, 
70.048, 1.62104, 0.0936192, 0.0103851, 9.81911, 
70.08, 1.62885, 0.000942507, -0.0753711, 9.752, 
70.112, 1.6182, 0.0568305, -0.0722858, 9.79759, 
70.144, 1.59909, 0.00584882, -0.0483385, 9.77416, 
70.176, 1.5871, 0.0707702, -0.0922121, 9.82083, 
70.208, 1.59611, 0.0271692, -0.0509188, 9.79607, 
70.24, 1.60563, -0.013901, 0.000872799, 9.80047, 
70.272, 1.57903, 0.0080017, 0.083031, 9.86938, 
70.304, 1.58367, 0.0791801, -0.11233, 9.86729, 
70.336, 1.58276, -0.0832258, -0.00404815, 9.8024, 
70.368, 1.57514, -0.0838012, -0.0016443, 9.81636, 
70.4, 1.57705, -0.00962946, -0.0265337, 9.79194, 
70.432, 1.59312, -0.0554642, -0.29144, 9.79689, 
70.464, 1.56413, 0.0648905, 0.0068176, 9.78496, 
70.496, 1.59056, -0.0182842, -0.0226879, 9.81578, 
70.528, 1.5936, 0.0407923, -0.0236768, 9.83456, 
70.56, 1.57142, -0.0888753, -0.126684, 9.7578, 
70.592, 1.58111, -0.0314507, 0.0214469, 9.73054, 
70.624, 1.56471, -0.0320978, -0.0629097, 9.75315, 
70.656, 1.58208, -0.0240378, 0.0487966, 9.85281, 
70.688, 1.59563, -0.0294954, -0.0682261, 9.77209, 
70.72, 1.57171, -0.057287, -0.0921658, 9.74605, 
70.752, 1.58037, -0.00681893, -0.057505, 9.78905, 
70.784, 1.5876, -0.00843932, -0.0808725, 9.84521, 
70.816, 1.57752, 0.0720637, 0.0303567, 9.73288, 
70.848, 1.59525, 0.0360848, 0.00653319, 9.81312, 
70.88, 1.60982, 0.0197199, 0.0231107, 9.77444, 
70.912, 1.58705, -0.0360027, 0.0484785, 9.85399, 
70.944, 1.61875, 0.0543639, 0.023838, 9.77807, 
70.976, 1.75938, -0.021245, -0.022278, 9.88365, 
71.008, 1.71953, -0.0577216, 0.0171907, 9.84152, 
71.04, 1.75192, 0.000173461, -0.0455292, 9.76595, 
71.072, 1.72351, 0.03878, -0.0217515, 9.7706, 
71.104, 1.70898, -0.046833, -0.0494934, 9.80895, 
71.136, 1.75345, 0.0121511, -0.101647, 9.84028, 
71.168, 1.71717, 0.0965246, 0.107409, 9.72397, 
71.2, 1.76674, -0.071738, -0.131319, 9.82428, 
71.232, 1.75801, -0.0208165, -0.135688, 9.76957, 
71.264, 1.73078, -0.0858364, 0.13518, 9.77007, 
71.296, 1.78022, 0.0518812, -0.0144327, 9.8063, 
71.328, 1.76392, 0.0505816, -0.122922, 9.75128, 
71.36, 1.73622, 0.0134521, -0.403898, 9.80961, 
71.392, 1.77204, -0.659218, -0.347542, 9.82416, 
71.424, 1.73471, -0.0121944, 0.0511524, 9.84391, 
71.456, 1.75089, 0.0399593, -0.0924341, 9.83516, 
71.488, 1.79594, -0.0281801, -0.145667, 9.85204, 
71.52, 1.73967, -0.0908358, -0.190439, 9.89807, 
71.552, 1.76173, 0.00111497, 0.00998434, 9.76412, 
71.584, 1.82157, -0.0102161, -0.0995461, 9.80402, 
71.616, 1.76431, -0.0169132, 0.0326877, 9.88879, 
71.648, 1.83572, -0.0404464, -0.2503, 9.86364, 
71.68, 1.83654, 0.0254479, -0.00920957, 9.73708, 
71.712, 1.77252, 0.0488401, -0.330031, 9.74856, 
71.744, 1.85136, 0.00578437, -0.056183, 9.80986, 
71.776, 1.84947, 0.0334036, -0.25349, 9.80266, 
71.808, 1.80374, 0.0489837, 0.0110067, 9.78913, 
71.84, 1.88348, -1.44049, 0.208658, 9.85089, 
71.872, 1.82259, 0.0832543, 0.211404, 9.75142, 
71.904, 1.83733, -0.0277553, -0.276767, 9.7649, 
71.936, 1.91849, -0.027829, -0.12146, 9.85892, 
71.968, 1.87188, -0.058087, -0.252718, 9.86283, 
72, 1.96723, -0.0143253, 0.0575133, 9.76994, 
72.032, 1.97058, -0.0167388, 0.0269378, 9.79981, 
72.064, 1.91906, -0.0655978, -0.0327627, 9.76765, 
72.096, 2.00942, 0.0524004, -0.027759, 9.76686, 
72.128, 2.02095, 0.0782337, -0.0228769, 9.78693, 
72.16, 1.94926, 0.0122143, 0.0599774, 9.77055, 
72.192, 2.08341, 0.0104271, 0.0255366, 9.86301, 
72.224, 2.00827, 0.0991636, -0.0280861, 9.81885, 
72.256, 2.00719, 0.0364121, 0.0142968, 9.81818, 
72.288, 2.11772, 0.000302635, -0.00658493, 9.81212, 
72.32, 2.04847, -0.0130269, -0.0517656, 9.81861, 
72.352, 2.06968, 0.00494316, 0.119499, 9.78457, 
72.384, 2.15877, -0.00230219, 0.003532, 9.82074, 
72.416, 2.06398, -0.0403357, 0.0267826, 9.79541, 
72.448, 2.18312, -0.0421966, -0.0802458, 9.79617, 
72.48, 2.16805, 0.00492219, 0.0274681, 9.89254, 
72.512, 2.10215, 0.0451752, 0.00817528, 9.8137, 
72.544, 2.19172, 0.0728222, 0.0161968, 9.84463, 
72.576, 2.17037, 0.0189119, -0.00499023, 9.80499, 
72.608, 2.08872, -0.0071664, -0.0832043, 9.7528, 
72.64, 2.18685, -0.0170674, 0.0231805, 9.7796, 
72.672, 2.11121, -0.0263337, -0.0807557, 9.7318, 
72.704, 2.08263, 0.0129676, -0.112825, 9.85308, 
72.736, 2.21833, -0.00329534, -0.0547954, 9.81479, 
72.768, 2.09676, -0.07806, -0.121366, 9.80532, 
72.8, 2.19836, 0.0917121, 0.00366608, 9.90326, 
72.832, 2.20596, -0.0210929, 0.249463, 9.77742, 
72.864, 2.10065, 0.0186686, 0.033231, 9.78833, 
72.896, 2.19354, -0.0334272, 0.0476789, 9.77637, 
72.928, 2.20428, -0.0824906, -0.0301821, 9.85205, 
72.96, 2.13093, 0.033215, 0.0782711, 9.81059, 
