time, posx, posy, heading, posx_acc, posy_acc, heading_acc,
55.296, -0.971831, 1.55415, 2.86996, 0, 0, 0, 
55.328, -0.982914, 1.55725, 2.86867, 0, 0, 0, 
55.36, -0.994003, 1.56038, 2.86699, 0, 0, 0, 
55.392, -1.00507, 1.5635, 2.86682, 0, 0, 0, 
55.424, -1.01623, 1.56667, 2.86468, 0, 0, 0, 
55.456, -1.02736, 1.56987, 2.86161, 0, 0, 0, 
55.488, -1.03848, 1.57309, 2.85936, 0, 0, 0, 
55.52, -1.04963, 1.57637, 2.85548, 0, 0, 0, 
55.552, -1.06077, 1.57967, 2.85426, 0, 0, 0, 
55.584, -1.0719, 1.583, 2.85079, 0, 0, 0, 
55.616, -1.08307, 1.58638, 2.8478, 0, 0, 0, 
55.648, -1.09417, 1.58976, 2.8453, 0, 0, 0, 
55.68, -1.1053, 1.59318, 2.84377, 0, 0, 0, 
55.712, -1.1053, 1.59318, 2.87861, 0, 0, 0, 
55.744, -1.11661, 1.59627, 2.87546, 0, 0, 0, 
55.776, -1.12796, 1.59939, 2.87302, 0, 0, 0, 
55.808, -1.13929, 1.60255, 2.86959, 0, 0, 0, 
55.84, -1.15061, 1.60577, 2.86407, 0, 0, 0, 
55.872, -1.16154, 1.60914, 2.84319, 0, 0, 0, 
55.904, -1.1724, 1.61273, 2.82216, 0, 0, 0, 
55.936, -1.18319, 1.61655, 2.80144, 0, 0, 0, 
55.968, -1.19389, 1.62057, 2.78173, 0, 0, 0, 
56, -1.20451, 1.62483, 2.76081, 0, 0, 0, 
56.032, -1.21505, 1.62928, 2.74139, 0, 0, 0, 
56.064, -1.22549, 1.63395, 2.72099, 0, 0, 0, 
56.096, -1.23584, 1.63884, 2.70019, 0, 0, 0, 
56.128, -1.24608, 1.64393, 2.68051, 0, 0, 0, 
56.16, -1.25622, 1.64922, 2.66072, 0, 0, 0, 
56.192, -1.26626, 1.65472, 2.64031, 0, 0, 0, 
56.224, -1.27619, 1.6604, 2.62171, 0, 0, 0, 
56.256, -1.286, 1.66629, 2.60123, 0, 0, 0, 
56.288, -1.2957, 1.67235, 2.58286, 0, 0, 0, 
56.32, -1.30528, 1.6786, 2.56431, 0, 0, 0, 
56.352, -1.31476, 1.685, 2.54699, 0, 0, 0, 
56.384, -1.32411, 1.69159, 2.52843, 0, 0, 0, 
56.416, -1.33335, 1.69834, 2.51028, 0, 0, 0, 
56.448, -1.34244, 1.70528, 2.48968, 0, 0, 0, 
56.48, -1.35141, 1.71239, 2.47113, 0, 0, 0, 
56.512, -1.36023, 1.71968, 2.45103, 0, 0, 0, 
56.544, -1.36889, 1.72714, 2.43032, 0, 0, 0, 
56.576, -1.3774, 1.73479, 2.40907, 0, 0, 0, 
56.608, -1.38575, 1.74262, 2.38864, 0, 0, 0, 
56.64, -1.39393, 1.75061, 2.36825, 0, 0, 0, 
56.672, -1.40194, 1.75878, 2.34606, 0, 0, 0, 
56.704, -1.40978, 1.76711, 2.32558, 0, 0, 0, 
56.736, -1.41743, 1.77562, 2.30342, 0, 0, 0, 
56.768, -1.42491, 1.78427, 2.28395, 0, 0, 0, 
56.8, -1.43222, 1.79307, 2.26428, 0, 0, 0, 
56.832, -1.43937, 1.802, 2.24525, 0, 0, 0, 
56.864, -1.44635, 1.81107, 2.227, 0, 0, 0, 
56.896, -1.45316, 1.82025, 2.20902, 0, 0, 0, 
56.928, -1.45981, 1.82956, 2.19082, 0, 0, 0, 
56.96, -1.4663, 1.83899, 2.17367, 0, 0, 0, 
56.992, -1.47261, 1.84853, 2.15479, 0, 0, 0, 
57.024, -1.47874, 1.85819, 2.13691, 0, 0, 0, 
57.056, -1.4847, 1.86795, 2.11834, 0, 0, 0, 
57.088, -1.49047, 1.87783, 2.09936, 0, 0, 0, 
57.12, -1.49603, 1.88783, 2.07887, 0, 0, 0, 
57.152, -1.50141, 1.89792, 2.06068, 0, 0, 0, 
57.184, -1.5066, 1.90812, 2.04102, 0, 0, 0, 
57.216, -1.51157, 1.91843, 2.01997, 0, 0, 0, 
57.248, -1.51632, 1.92883, 1.99989, 0, 0, 0, 
57.28, -1.52088, 1.93932, 1.97998, 0, 0, 0, 
57.312, -1.5252, 1.94992, 1.95843, 0, 0, 0, 
57.344, -1.52929, 1.9606, 1.93655, 0, 0, 0, 
57.376, -1.53315, 1.97137, 1.91461, 0, 0, 0, 
57.408, -1.53677, 1.98222, 1.89266, 0, 0, 0, 
57.44, -1.54017, 1.99314, 1.87258, 0, 0, 0, 
57.472, -1.54333, 2.00414, 1.85105, 0, 0, 0, 
57.504, -1.54626, 2.0152, 1.83002, 0, 0, 0, 
57.536, -1.54895, 2.02632, 1.80804, 0, 0, 0, 
57.568, -1.55139, 2.03749, 1.78565, 0, 0, 0, 
57.6, -1.55358, 2.04872, 1.76341, 0, 0, 0, 
57.632, -1.55552, 2.06, 1.74073, 0, 0, 0, 
57.664, -1.55721, 2.07131, 1.71894, 0, 0, 0, 
57.696, -1.55861, 2.08266, 1.69424, 0, 0, 0, 
57.728, -1.55974, 2.09405, 1.66918, 0, 0, 0, 
57.76, -1.56056, 2.10546, 1.64259, 0, 0, 0, 
57.792, -1.5611, 2.11689, 1.61854, 0, 0, 0, 
57.824, -1.56136, 2.12832, 1.59329, 0, 0, 0, 
57.856, -1.56134, 2.13976, 1.56858, 0, 0, 0, 
57.888, -1.56103, 2.1512, 1.54426, 0, 0, 0, 
57.92, -1.56046, 2.16262, 1.52032, 0, 0, 0, 
57.952, -1.5596, 2.17403, 1.49586, 0, 0, 0, 
57.984, -1.55848, 2.18542, 1.473, 0, 0, 0, 
58.016, -1.5571, 2.19677, 1.44962, 0, 0, 0, 
58.048, -1.55547, 2.2081, 1.4279, 0, 0, 0, 
58.08, -1.55358, 2.21938, 1.40502, 0, 0, 0, 
58.112, -1.55143, 2.23062, 1.3814, 0, 0, 0, 
58.144, -1.54904, 2.2418, 1.36052, 0, 0, 0, 
58.176, -1.5464, 2.25293, 1.33753, 0, 0, 0, 
58.208, -1.54352, 2.26401, 1.31687, 0, 0, 0, 
58.24, -1.54041, 2.27502, 1.29544, 0, 0, 0, 
58.272, -1.53707, 2.28596, 1.27478, 0, 0, 0, 
58.304, -1.53352, 2.29683, 1.25474, 0, 0, 0, 
58.336, -1.52974, 2.30763, 1.23413, 0, 0, 0, 
58.368, -1.52574, 2.31835, 1.21366, 0, 0, 0, 
58.4, -1.52151, 2.32898, 1.19218, 0, 0, 0, 
58.432, -1.51707, 2.33952, 1.17181, 0, 0, 0, 
58.464, -1.51242, 2.34997, 1.15236, 0, 0, 0, 
58.496, -1.50758, 2.36034, 1.13386, 0, 0, 0, 
58.528, -1.50254, 2.37061, 1.11489, 0, 0, 0, 
58.56, -1.49731, 2.38078, 1.09555, 0, 0, 0, 
58.592, -1.49187, 2.39085, 1.07575, 0, 0, 0, 
58.624, -1.48626, 2.40081, 1.05762, 0, 0, 0, 
58.656, -1.48046, 2.41068, 1.03955, 0, 0, 0, 
58.688, -1.47448, 2.42043, 1.02087, 0, 0, 0, 
58.72, -1.46832, 2.43007, 1.00251, 0, 0, 0, 
58.752, -1.46199, 2.4396, 0.983806, 0, 0, 0, 
58.784, -1.45548, 2.44901, 0.965486, 0, 0, 0, 
58.816, -1.44879, 2.45828, 0.946143, 0, 0, 0, 
58.848, -1.44192, 2.46743, 0.926379, 0, 0, 0, 
58.88, -1.43488, 2.47645, 0.907874, 0, 0, 0, 
58.912, -1.42767, 2.48533, 0.889007, 0, 0, 0, 
58.944, -1.42028, 2.49407, 0.86919, 0, 0, 0, 
58.976, -1.41272, 2.50265, 0.848597, 0, 0, 0, 
59.008, -1.40497, 2.51107, 0.826912, 0, 0, 0, 
59.04, -1.39704, 2.51931, 0.804491, 0, 0, 0, 
59.072, -1.38894, 2.5274, 0.784591, 0, 0, 0, 
59.104, -1.38068, 2.53531, 0.763977, 0, 0, 0, 
59.136, -1.37226, 2.54305, 0.743315, 0, 0, 0, 
59.168, -1.36368, 2.55062, 0.722824, 0, 0, 0, 
59.2, -1.35496, 2.55802, 0.703503, 0, 0, 0, 
59.232, -1.34609, 2.56525, 0.684133, 0, 0, 0, 
59.264, -1.33708, 2.5723, 0.664134, 0, 0, 0, 
59.296, -1.32795, 2.57919, 0.646736, 0, 0, 0, 
59.328, -1.3187, 2.58591, 0.627874, 0, 0, 0, 
59.36, -1.30932, 2.59247, 0.610455, 0, 0, 0, 
59.392, -1.29983, 2.59886, 0.592034, 0, 0, 0, 
59.424, -1.29022, 2.60507, 0.574111, 0, 0, 0, 
59.456, -1.28051, 2.61111, 0.556038, 0, 0, 0, 
59.488, -1.27067, 2.61695, 0.536144, 0, 0, 0, 
59.52, -1.26073, 2.62261, 0.517712, 0, 0, 0, 
59.552, -1.25067, 2.62806, 0.496518, 0, 0, 0, 
59.584, -1.24051, 2.63332, 0.477144, 0, 0, 0, 
59.616, -1.23024, 2.63836, 0.457035, 0, 0, 0, 
59.648, -1.21988, 2.64321, 0.437117, 0, 0, 0, 
59.68, -1.20942, 2.64784, 0.416437, 0, 0, 0, 
59.712, -1.19886, 2.65224, 0.395328, 0, 0, 0, 
59.744, -1.18822, 2.65643, 0.375053, 0, 0, 0, 
59.776, -1.17748, 2.6604, 0.3538, 0, 0, 0, 
59.808, -1.16667, 2.66412, 0.331836, 0, 0, 0, 
59.84, -1.15577, 2.66761, 0.310269, 0, 0, 0, 
59.872, -1.14481, 2.67087, 0.288093, 0, 0, 0, 
59.904, -1.13377, 2.67388, 0.266274, 0, 0, 0, 
59.936, -1.12267, 2.67664, 0.243892, 0, 0, 0, 
59.968, -1.11151, 2.67916, 0.222356, 0, 0, 0, 
60, -1.1003, 2.68143, 0.199648, 0, 0, 0, 
60.032, -1.08903, 2.68343, 0.176193, 0, 0, 0, 
60.064, -1.07773, 2.68518, 0.15311, 0, 0, 0, 
60.096, -1.06638, 2.68666, 0.129666, 0, 0, 0, 
60.128, -1.05501, 2.68786, 0.10556, 0, 0, 0, 
60.16, -1.04361, 2.6888, 0.0819583, 0, 0, 0, 
60.192, -1.03218, 2.68946, 0.0575087, 0, 0, 0, 
60.224, -1.02075, 2.68983, 0.0322251, 0, 0, 0, 
60.256, -1.00931, 2.68991, 0.00713402, 0, 0, 0, 
60.288, -0.997872, 2.68971, -0.017416, 0, 0, 0, 
60.32, -0.986442, 2.68922, -0.0424394, 0, 0, 0, 
60.352, -0.975027, 2.68847, -0.0658798, 0, 0, 0, 
60.384, -0.963632, 2.68746, -0.0885668, 0, 0, 0, 
60.416, -0.952265, 2.68617, -0.11305, 0, 0, 0, 
60.448, -0.94093, 2.68462, -0.13561, 0, 0, 0, 
60.48, -0.929633, 2.68282, -0.158172, 0, 0, 0, 
60.512, -0.918378, 2.68077, -0.180262, 0, 0, 0, 
60.544, -0.90717, 2.67848, -0.201752, 0, 0, 0, 
60.576, -0.896016, 2.67594, -0.223961, 0, 0, 0, 
60.608, -0.88492, 2.67315, -0.245723, 0, 0, 0, 
60.64, -0.873884, 2.67014, -0.266606, 0, 0, 0, 
60.672, -0.862615, 2.66728, -0.248155, 0, 0, 0, 
60.704, -0.851251, 2.66466, -0.227121, 0, 0, 0, 
60.736, -0.839851, 2.66227, -0.206597, 0, 0, 0, 
60.768, -0.828474, 2.66014, -0.184903, 0, 0, 0, 
60.8, -0.817039, 2.65823, -0.165135, 0, 0, 0, 
60.832, -0.805842, 2.65655, -0.149237, 0, 0, 0, 
60.864, -0.794778, 2.65504, -0.135815, 0, 0, 0, 
60.896, -0.783153, 2.65372, -0.112903, 0, 0, 0, 
60.928, -0.771512, 2.65268, -0.0887552, 0, 0, 0, 
60.96, -0.759915, 2.65191, -0.0667024, 0, 0, 0, 
60.992, -0.748615, 2.65145, -0.0410041, 0, 0, 0, 
61.024, -0.748615, 2.65145, -0.00314625, 0, 0, 0, 
61.056, -0.737917, 2.65172, 0.025897, 0, 0, 0, 
61.088, -0.727183, 2.65218, 0.0420438, 0, 0, 0, 
61.12, -0.716392, 2.65281, 0.0583202, 0, 0, 0, 
61.152, -0.716392, 2.65281, 0.0941127, 0, 0, 0, 
61.184, -0.705005, 2.65391, 0.0968119, 0, 0, 0, 
61.216, -0.693597, 2.65504, 0.0983345, 0, 0, 0, 
61.248, -0.682155, 2.65617, 0.0984791, 0, 0, 0, 
61.28, -0.670673, 2.65732, 0.100045, 0, 0, 0, 
61.312, -0.659212, 2.65849, 0.102197, 0, 0, 0, 
61.344, -0.647758, 2.65968, 0.103038, 0, 0, 0, 
61.376, -0.636357, 2.66085, 0.102642, 0, 0, 0, 
61.408, -0.624925, 2.66203, 0.102643, 0, 0, 0, 
61.44, -0.613485, 2.66322, 0.103619, 0, 0, 0, 
61.472, -0.60189, 2.66443, 0.104157, 0, 0, 0, 
61.504, -0.590268, 2.66563, 0.103048, 0, 0, 0, 
61.536, -0.578672, 2.66686, 0.105438, 0, 0, 0, 
61.568, -0.567114, 2.6681, 0.106872, 0, 0, 0, 
61.6, -0.567114, 2.6681, 0.132032, 0, 0, 0, 
61.632, -0.555863, 2.66951, 0.124263, 0, 0, 0, 
61.664, -0.54436, 2.67096, 0.125672, 0, 0, 0, 
61.696, -0.54436, 2.67096, 0.153051, 0, 0, 0, 
61.728, -0.533036, 2.67257, 0.141601, 0, 0, 0, 
61.76, -0.533036, 2.67257, 0.164479, 0, 0, 0, 
61.792, -0.521738, 2.67432, 0.153031, 0, 0, 0, 
61.824, -0.521738, 2.67432, 0.177018, 0, 0, 0, 
61.856, -0.521738, 2.67432, 0.211227, 0, 0, 0, 
61.888, -0.521738, 2.67432, 0.252032, 0, 0, 0, 
61.92, -0.521738, 2.67432, 0.296732, 0, 0, 0, 
61.952, -0.521738, 2.67432, 0.346663, 0, 0, 0, 
61.984, -0.511813, 2.67776, 0.33419, 0, 0, 0, 
62.016, -0.501832, 2.68102, 0.31526, 0, 0, 0, 
62.048, -0.491784, 2.68404, 0.292139, 0, 0, 0, 
62.08, -0.491784, 2.68404, 0.323933, 0, 0, 0, 
62.112, -0.481748, 2.68718, 0.302967, 0, 0, 0, 
62.144, -0.471641, 2.69004, 0.276289, 0, 0, 0, 
62.176, -0.471641, 2.69004, 0.305752, 0, 0, 0, 
62.208, -0.460609, 2.69333, 0.289616, 0, 0, 0, 
62.24, -0.4495, 2.69638, 0.268132, 0, 0, 0, 
62.272, -0.43828, 2.69919, 0.245172, 0, 0, 0, 
62.304, -0.427026, 2.70175, 0.223705, 0, 0, 0, 
62.336, -0.415677, 2.70409, 0.20334, 0, 0, 0, 
62.368, -0.404694, 2.70623, 0.192072, 0, 0, 0, 
62.4, -0.394081, 2.70828, 0.19095, 0, 0, 0, 
62.432, -0.384149, 2.71021, 0.192014, 0, 0, 0, 
62.464, -0.374192, 2.71215, 0.192153, 0, 0, 0, 
62.496, -0.363943, 2.71412, 0.190621, 0, 0, 0, 
62.528, -0.353355, 2.71606, 0.181186, 0, 0, 0, 
62.56, -0.34274, 2.71792, 0.173272, 0, 0, 0, 
62.592, -0.331694, 2.71966, 0.156499, 0, 0, 0, 
62.624, -0.32068, 2.72121, 0.139341, 0, 0, 0, 
62.656, -0.309655, 2.72256, 0.122288, 0, 0, 0, 
62.688, -0.298963, 2.72366, 0.102118, 0, 0, 0, 
62.72, -0.287953, 2.72466, 0.0904473, 0, 0, 0, 
62.752, -0.276922, 2.72554, 0.0799664, 0, 0, 0, 
62.784, -0.266306, 2.72632, 0.0735138, 0, 0, 0, 
62.816, -0.255615, 2.72706, 0.0687948, 0, 0, 0, 
62.848, -0.244899, 2.72775, 0.063975, 0, 0, 0, 
62.88, -0.234204, 2.7284, 0.0607078, 0, 0, 0, 
62.912, -0.223475, 2.72898, 0.0546723, 0, 0, 0, 
62.944, -0.212771, 2.72954, 0.0523005, 0, 0, 0, 
62.976, -0.202058, 2.73005, 0.0466485, 0, 0, 0, 
63.008, -0.191936, 2.73034, 0.0294764, 0, 0, 0, 
63.04, -0.181733, 2.7306, 0.0247835, 0, 0, 0, 
63.072, -0.171527, 2.73079, 0.0190917, 0, 0, 0, 
63.104, -0.161307, 2.73093, 0.0139692, 0, 0, 0, 
63.136, -0.150611, 2.73106, 0.0119997, 0, 0, 0, 
63.168, -0.139997, 2.73118, 0.0106648, 0, 0, 0, 
63.2, -0.129401, 2.73129, 0.0105957, 0, 0, 0, 
63.232, -0.118761, 2.73138, 0.00899212, 0, 0, 0, 
63.264, -0.107731, 2.73149, 0.00991698, 0, 0, 0, 
63.296, -0.0966888, 2.73162, 0.0119174, 0, 0, 0, 
63.328, -0.0856357, 2.73175, 0.0117839, 0, 0, 0, 
63.36, -0.0742238, 2.73203, 0.0244627, 0, 0, 0, 
63.392, -0.0628038, 2.73245, 0.0367016, 0, 0, 0, 
63.424, -0.0513441, 2.73301, 0.0485048, 0, 0, 0, 
63.456, -0.0398781, 2.7337, 0.0597325, 0, 0, 0, 
63.488, -0.0280143, 2.73441, 0.0602459, 0, 0, 0, 
63.52, -0.0162452, 2.73518, 0.0654313, 0, 0, 0, 
63.552, -0.00448022, 2.73599, 0.0685968, 0, 0, 0, 
63.584, 0.00723985, 2.73682, 0.0708426, 0, 0, 0, 
63.616, 0.0189846, 2.73769, 0.0737599, 0, 0, 0, 
63.648, 0.030981, 2.73855, 0.0717859, 0, 0, 0, 
63.68, 0.0429917, 2.7394, 0.0706182, 0, 0, 0, 
63.712, 0.0550257, 2.74023, 0.0685582, 0, 0, 0, 
63.744, 0.0669766, 2.74104, 0.0680902, 0, 0, 0, 
63.776, 0.0789233, 2.74186, 0.0685287, 0, 0, 0, 
63.808, 0.09091, 2.74269, 0.0688197, 0, 0, 0, 
63.84, 0.102854, 2.74351, 0.0682635, 0, 0, 0, 
63.872, 0.114847, 2.74432, 0.067432, 0, 0, 0, 
63.904, 0.126853, 2.74511, 0.065978, 0, 0, 0, 
63.936, 0.138837, 2.74592, 0.0671324, 0, 0, 0, 
63.968, 0.150533, 2.74668, 0.0653223, 0, 0, 0, 
64, 0.162192, 2.74741, 0.0626097, 0, 0, 0, 
64.032, 0.173867, 2.74811, 0.0594163, 0, 0, 0, 
64.064, 0.185549, 2.74878, 0.0580042, 0, 0, 0, 
64.096, 0.197067, 2.7495, 0.0618, 0, 0, 0, 
64.128, 0.208779, 2.7502, 0.0601578, 0, 0, 0, 
64.16, 0.220354, 2.75093, 0.0625593, 0, 0, 0, 
64.192, 0.231866, 2.75163, 0.061323, 0, 0, 0, 
64.224, 0.243388, 2.75233, 0.0603563, 0, 0, 0, 
64.256, 0.254395, 2.75299, 0.0600941, 0, 0, 0, 
64.288, 0.265451, 2.75367, 0.0611379, 0, 0, 0, 
64.32, 0.276006, 2.75434, 0.0633523, 0, 0, 0, 
64.352, 0.286331, 2.75498, 0.0622224, 0, 0, 0, 
64.384, 0.296678, 2.7556, 0.059649, 0, 0, 0, 
64.416, 0.307025, 2.75619, 0.057345, 0, 0, 0, 
64.448, 0.31739, 2.75675, 0.0537171, 0, 0, 0, 
64.48, 0.327774, 2.7573, 0.0524665, 0, 0, 0, 
64.512, 0.338182, 2.75782, 0.0499078, 0, 0, 0, 
64.544, 0.348598, 2.75832, 0.0485903, 0, 0, 0, 
64.576, 0.359019, 2.75882, 0.047249, 0, 0, 0, 
64.608, 0.36945, 2.7593, 0.046317, 0, 0, 0, 
64.64, 0.379892, 2.75977, 0.0450941, 0, 0, 0, 
64.672, 0.390292, 2.76023, 0.0438174, 0, 0, 0, 
64.704, 0.400771, 2.76064, 0.0398479, 0, 0, 0, 
64.736, 0.411274, 2.76103, 0.0366831, 0, 0, 0, 
64.768, 0.422077, 2.76136, 0.0304074, 0, 0, 0, 
64.8, 0.432843, 2.76164, 0.0262825, 0, 0, 0, 
64.832, 0.443582, 2.76188, 0.0224246, 0, 0, 0, 
64.864, 0.454789, 2.76217, 0.0257983, 0, 0, 0, 
64.896, 0.465931, 2.76249, 0.0284327, 0, 0, 0, 
64.928, 0.477079, 2.76283, 0.0309719, 0, 0, 0, 
64.96, 0.488244, 2.7632, 0.0325074, 0, 0, 0, 
64.992, 0.499494, 2.76356, 0.0322922, 0, 0, 0, 
65.024, 0.510781, 2.76392, 0.0319021, 0, 0, 0, 
65.056, 0.522566, 2.76438, 0.0387329, 0, 0, 0, 
65.088, 0.534428, 2.76492, 0.045567, 0, 0, 0, 
65.12, 0.546278, 2.76555, 0.0529296, 0, 0, 0, 
65.152, 0.558136, 2.76622, 0.0568823, 0, 0, 0, 
65.184, 0.570014, 2.76695, 0.0610514, 0, 0, 0, 
65.216, 0.581913, 2.76772, 0.0650214, 0, 0, 0, 
65.248, 0.593837, 2.76854, 0.0684677, 0, 0, 0, 
65.28, 0.605727, 2.76941, 0.073471, 0, 0, 0, 
65.312, 0.617379, 2.77022, 0.0692782, 0, 0, 0, 
65.344, 0.629064, 2.771, 0.0666254, 0, 0, 0, 
65.376, 0.641003, 2.77183, 0.0692347, 0, 0, 0, 
65.408, 0.65271, 2.7726, 0.0653418, 0, 0, 0, 
65.44, 0.664434, 2.77331, 0.0605769, 0, 0, 0, 
65.472, 0.676335, 2.77408, 0.0650329, 0, 0, 0, 
65.504, 0.687561, 2.77467, 0.0520973, 0, 0, 0, 
65.536, 0.699132, 2.77523, 0.0486818, 0, 0, 0, 
65.568, 0.710711, 2.77576, 0.0457916, 0, 0, 0, 
65.6, 0.722313, 2.77625, 0.0422446, 0, 0, 0, 
65.632, 0.722313, 2.77625, 0.0170089, 0, 0, 0, 
65.664, 0.734279, 2.77654, 0.0241993, 0, 0, 0, 
65.696, 0.745928, 2.77681, 0.0226454, 0, 0, 0, 
65.728, 0.757541, 2.77706, 0.0214379, 0, 0, 0, 
65.76, 0.769174, 2.77729, 0.019718, 0, 0, 0, 
65.792, 0.780363, 2.77755, 0.0233362, 0, 0, 0, 
65.824, 0.79155, 2.77782, 0.0244962, 0, 0, 0, 
65.856, 0.802748, 2.77812, 0.0264343, 0, 0, 0, 
65.888, 0.813762, 2.77843, 0.0288586, 0, 0, 0, 
65.92, 0.824626, 2.77873, 0.0275453, 0, 0, 0, 
65.952, 0.835033, 2.77905, 0.0308508, 0, 0, 0, 
65.984, 0.845423, 2.77941, 0.0341812, 0, 0, 0, 
66.016, 0.85559, 2.77971, 0.0291158, 0, 0, 0, 
66.048, 0.865977, 2.78003, 0.0314705, 0, 0, 0, 
66.08, 0.876058, 2.78029, 0.0255837, 0, 0, 0, 
66.112, 0.886353, 2.78058, 0.0282683, 0, 0, 0, 
66.144, 0.896444, 2.78083, 0.0246346, 0, 0, 0, 
66.176, 0.906765, 2.78111, 0.0265748, 0, 0, 0, 
66.208, 0.917088, 2.7814, 0.0285098, 0, 0, 0, 
66.24, 0.927204, 2.78164, 0.0241592, 0, 0, 0, 
66.272, 0.937454, 2.78189, 0.0242214, 0, 0, 0, 
66.304, 0.947718, 2.78216, 0.0257817, 0, 0, 0, 
66.336, 0.957281, 2.78243, 0.02827, 0, 0, 0, 
66.368, 0.966874, 2.78272, 0.0303452, 0, 0, 0, 
66.4, 0.976443, 2.78302, 0.0319811, 0, 0, 0, 
66.432, 0.986037, 2.78334, 0.0330855, 0, 0, 0, 
66.464, 0.995617, 2.78368, 0.0348438, 0, 0, 0, 
66.496, 1.0051, 2.78406, 0.0399238, 0, 0, 0, 
66.528, 1.01461, 2.78442, 0.0379355, 0, 0, 0, 
66.56, 1.02482, 2.78467, 0.0244292, 0, 0, 0, 
66.592, 1.03505, 2.78485, 0.0181353, 0, 0, 0, 
66.624, 1.04576, 2.78496, 0.00985194, 0, 0, 0, 
66.656, 1.05649, 2.78513, 0.0159671, 0, 0, 0, 
66.688, 1.0677, 2.78525, 0.0106027, 0, 0, 0, 
66.72, 1.07884, 2.78548, 0.0209526, 0, 0, 0, 
66.752, 1.09013, 2.78562, 0.0119848, 0, 0, 0, 
66.784, 1.1011, 2.78577, 0.0137583, 0, 0, 0, 
66.816, 1.1121, 2.78593, 0.0150494, 0, 0, 0, 
66.848, 1.12314, 2.78609, 0.0143827, 0, 0, 0, 
66.88, 1.13421, 2.78625, 0.0147716, 0, 0, 0, 
66.912, 1.1453, 2.78641, 0.0138743, 0, 0, 0, 
66.944, 1.15644, 2.78653, 0.011262, 0, 0, 0, 
66.976, 1.16748, 2.78668, 0.013664, 0, 0, 0, 
67.008, 1.17857, 2.78684, 0.0139075, 0, 0, 0, 
67.04, 1.18966, 2.787, 0.0145366, 0, 0, 0, 
67.072, 1.20109, 2.78731, 0.0270672, 0, 0, 0, 
67.104, 1.21285, 2.78763, 0.0273231, 0, 0, 0, 
67.136, 1.22465, 2.78795, 0.0269839, 0, 0, 0, 
67.168, 1.2362, 2.78817, 0.0192745, 0, 0, 0, 
67.2, 1.24772, 2.7885, 0.0280428, 0, 0, 0, 
67.232, 1.25926, 2.78892, 0.0368103, 0, 0, 0, 
67.264, 1.27086, 2.78923, 0.0269828, 0, 0, 0, 
67.296, 1.28245, 2.78946, 0.0191459, 0, 0, 0, 
67.328, 1.29404, 2.7898, 0.0298667, 0, 0, 0, 
67.36, 1.30535, 2.79014, 0.0299184, 0, 0, 0, 
67.392, 1.31665, 2.79048, 0.0300003, 0, 0, 0, 
67.424, 1.32797, 2.79082, 0.0299798, 0, 0, 0, 
67.456, 1.33928, 2.79117, 0.0313934, 0, 0, 0, 
67.488, 1.35061, 2.79154, 0.0323532, 0, 0, 0, 
67.52, 1.36195, 2.79192, 0.0338605, 0, 0, 0, 
67.552, 1.37297, 2.79226, 0.0306392, 0, 0, 0, 
67.584, 1.38357, 2.79259, 0.0308711, 0, 0, 0, 
67.616, 1.39417, 2.79291, 0.0301555, 0, 0, 0, 
67.648, 1.40442, 2.79318, 0.0266369, 0, 0, 0, 
67.68, 1.41469, 2.79343, 0.0243503, 0, 0, 0, 
67.712, 1.425, 2.79365, 0.0209286, 0, 0, 0, 
67.744, 1.4353, 2.79397, 0.0315721, 0, 0, 0, 
67.776, 1.44532, 2.7943, 0.0322322, 0, 0, 0, 
67.808, 1.45533, 2.79462, 0.0325967, 0, 0, 0, 
67.84, 1.46535, 2.79495, 0.0328277, 0, 0, 0, 
67.872, 1.47526, 2.79527, 0.0323418, 0, 0, 0, 
67.904, 1.48508, 2.79561, 0.0348114, 0, 0, 0, 
67.936, 1.49446, 2.7959, 0.0306947, 0, 0, 0, 
67.968, 1.50387, 2.79613, 0.0246556, 0, 0, 0, 
68, 1.51374, 2.7964, 0.0272128, 0, 0, 0, 
68.032, 1.52316, 2.79661, 0.0223135, 0, 0, 0, 
68.064, 1.53257, 2.79678, 0.0171953, 0, 0, 0, 
68.096, 1.54247, 2.79697, 0.0191631, 0, 0, 0, 
68.128, 1.55191, 2.79709, 0.0136709, 0, 0, 0, 
68.16, 1.56136, 2.79717, 0.00835974, 0, 0, 0, 
68.192, 1.5718, 2.79735, 0.0168365, 0, 0, 0, 
68.224, 1.58148, 2.79744, 0.00965012, 0, 0, 0, 
68.256, 1.59177, 2.79752, 0.00756012, 0, 0, 0, 
68.288, 1.6021, 2.79757, 0.00518638, 0, 0, 0, 
68.32, 1.61243, 2.79759, 0.00168278, 0, 0, 0, 
68.352, 1.62284, 2.79758, -0.00154909, 0, 0, 0, 
68.384, 1.63317, 2.79754, -0.00293248, 0, 0, 0, 
68.416, 1.64353, 2.79748, -0.00633656, 0, 0, 0, 
68.448, 1.65392, 2.79738, -0.00933584, 0, 0, 0, 
68.48, 1.66449, 2.79723, -0.0143716, 0, 0, 0, 
68.512, 1.67505, 2.79704, -0.018008, 0, 0, 0, 
68.544, 1.68562, 2.79681, -0.0220755, 0, 0, 0, 
68.576, 1.69622, 2.79652, -0.0269888, 0, 0, 0, 
68.608, 1.70729, 2.79625, -0.0240792, 0, 0, 0, 
