time, x, y, heading, vel_x, vel_y, vel_heading,
32.928, 5.69749, 0.0818229, -0.0545075, 0.354044, -0.0299207, 0.083578, 
32.936, 5.70034, 0.0815823, -0.0536555, 0.355332, -0.0300709, 0.106492, 
32.944, 5.70318, 0.0813422, -0.0528019, 0.355361, -0.0300209, 0.106699, 
32.952, 5.70602, 0.0811009, -0.0519479, 0.355379, -0.0301536, 0.10675, 
32.96, 5.70886, 0.0808582, -0.0510935, 0.355395, -0.0303394, 0.1068, 
32.968, 5.71171, 0.0806191, -0.0503449, 0.35598, -0.0298874, 0.0935766, 
32.976, 5.71456, 0.0803822, -0.0495968, 0.355999, -0.029615, 0.0935169, 
32.984, 5.71741, 0.0801473, -0.0488484, 0.356012, -0.0293635, 0.0935544, 
32.992, 5.72026, 0.0799144, -0.0480996, 0.356025, -0.0291112, 0.093592, 
33, 5.72311, 0.0797207, -0.0476525, 0.357331, -0.0242155, 0.055886, 
33.008, 5.72597, 0.0795295, -0.0472085, 0.357353, -0.0238913, 0.0555022, 
33.016, 5.72883, 0.0793397, -0.0467645, 0.357359, -0.0237314, 0.055502, 
33.024, 5.73169, 0.079151, -0.0463204, 0.357366, -0.0235847, 0.0555171, 
33.032, 5.73453, 0.0789585, -0.0453969, 0.355164, -0.0240644, 0.115429, 
33.04, 5.73737, 0.0787609, -0.0444697, 0.355157, -0.0247049, 0.115903, 
33.048, 5.74022, 0.0785607, -0.043542, 0.35517, -0.0250232, 0.115967, 
33.056, 5.74306, 0.0783587, -0.0426138, 0.355185, -0.0252526, 0.116026, 
33.064, 5.74591, 0.0781561, -0.0417267, 0.356575, -0.025317, 0.110886, 
33.072, 5.74876, 0.0779542, -0.0408394, 0.356603, -0.0252353, 0.110903, 
33.08, 5.75162, 0.0777514, -0.0399518, 0.356617, -0.0253532, 0.110955, 
33.088, 5.75447, 0.0775472, -0.0390637, 0.356631, -0.0255294, 0.111008, 
33.096, 5.75732, 0.0773416, -0.0379879, 0.357019, -0.0256986, 0.134475, 
33.104, 5.76018, 0.0771349, -0.0369102, 0.357038, -0.0258289, 0.134715, 
33.112, 5.76304, 0.0769268, -0.0358319, 0.357053, -0.0260172, 0.134795, 
33.12, 5.76589, 0.076717, -0.0347529, 0.357067, -0.0262219, 0.134873, 
33.128, 5.76876, 0.0765463, -0.0341927, 0.357946, -0.0213443, 0.0700254, 
33.136, 5.77162, 0.0763786, -0.033637, 0.357964, -0.0209591, 0.069458, 
33.144, 5.77448, 0.0762125, -0.0330813, 0.357969, -0.0207614, 0.0694598, 
33.152, 5.77735, 0.0760479, -0.0325255, 0.357974, -0.0205776, 0.0694801, 
33.16, 5.78021, 0.0758802, -0.0306029, 0.357995, -0.0209584, 0.240321, 
33.168, 5.78308, 0.0757105, -0.0273131, 0.358044, -0.0212177, 0.411224, 
33.176, 5.78594, 0.0755387, -0.0226561, 0.358129, -0.0214686, 0.582129, 
33.184, 5.78881, 0.075365, -0.0166318, 0.358252, -0.0217123, 0.753037, 
33.192, 5.79167, 0.0751899, -0.0103846, 0.357504, -0.021896, 0.7809, 
33.2, 5.79453, 0.0750119, -0.00411372, 0.35753, -0.0222442, 0.783863, 
33.208, 5.79739, 0.074832, 0.00217955, 0.357546, -0.0224871, 0.786659, 
33.216, 5.80025, 0.0746504, 0.00846956, 0.357548, -0.0227041, 0.786251, 
33.224, 5.80311, 0.0744671, 0.0147365, 0.357531, -0.0229151, 0.783371, 
33.232, 5.80597, 0.074282, 0.0209808, 0.357498, -0.0231283, 0.780537, 
33.24, 5.80883, 0.0740953, 0.0272029, 0.357451, -0.0233454, 0.777765, 
33.248, 5.81169, 0.0739067, 0.0334033, 0.357389, -0.0235671, 0.775047, 
33.256, 5.81455, 0.0737164, 0.0395823, 0.357314, -0.0237933, 0.772378, 
33.264, 5.8174, 0.0735242, 0.0457404, 0.357225, -0.0240237, 0.769754, 
33.272, 5.82026, 0.0733301, 0.0518777, 0.357123, -0.0242581, 0.767168, 
33.28, 5.82312, 0.0731342, 0.0579947, 0.357008, -0.0244963, 0.764619, 
33.288, 5.82597, 0.0729363, 0.0640915, 0.35688, -0.024738, 0.762103, 
33.296, 5.82883, 0.0727364, 0.0701684, 0.356739, -0.0249832, 0.759618, 
33.304, 5.83168, 0.0725345, 0.0762257, 0.356586, -0.0252318, 0.757161, 
33.312, 5.83453, 0.0723307, 0.0822636, 0.356421, -0.0254836, 0.754731, 
33.32, 5.83738, 0.0721248, 0.0882822, 0.356243, -0.0257385, 0.752326, 
33.328, 5.84023, 0.0719168, 0.0942818, 0.356052, -0.0259965, 0.749946, 
33.336, 5.84308, 0.0717067, 0.100262, 0.35585, -0.0262575, 0.747587, 
33.344, 5.84592, 0.0714946, 0.106224, 0.355636, -0.0265216, 0.745251, 
33.352, 5.84876, 0.0712803, 0.112168, 0.35541, -0.0267886, 0.742935, 
33.36, 5.8516, 0.0710638, 0.118093, 0.355172, -0.0270585, 0.740639, 
33.368, 5.85444, 0.0708451, 0.124, 0.354923, -0.0273313, 0.738363, 
33.376, 5.85728, 0.0706243, 0.129889, 0.354662, -0.027607, 0.736105, 
33.384, 5.86012, 0.0704012, 0.13576, 0.354389, -0.0278856, 0.733865, 
33.392, 5.86295, 0.0701759, 0.141613, 0.354105, -0.0281669, 0.731642, 
33.4, 5.86578, 0.0699483, 0.147448, 0.35381, -0.028451, 0.729437, 
33.408, 5.86861, 0.0697184, 0.153266, 0.353504, -0.0287379, 0.727248, 
33.416, 5.87143, 0.0695045, 0.159067, 0.353187, -0.0267301, 0.725145, 
33.424, 5.87426, 0.0693141, 0.164852, 0.352859, -0.0238061, 0.723014, 
33.432, 5.87708, 0.0691472, 0.170619, 0.35252, -0.020856, 0.720867, 
33.44, 5.87989, 0.0690039, 0.176368, 0.352171, -0.01791, 0.718732, 
33.448, 5.88271, 0.0688842, 0.182101, 0.351811, -0.0149713, 0.716613, 
33.456, 5.88552, 0.0687878, 0.187817, 0.35144, -0.0120405, 0.714509, 
33.464, 5.88833, 0.0687149, 0.193517, 0.351059, -0.00911723, 0.712421, 
33.472, 5.89113, 0.0686653, 0.1992, 0.350668, -0.00620142, 0.710347, 
33.48, 5.89394, 0.068639, 0.204866, 0.350266, -0.00329292, 0.708288, 
33.488, 5.89673, 0.0686358, 0.210516, 0.349855, -0.000391624, 0.706242, 
33.496, 5.89953, 0.0686558, 0.216149, 0.349433, 0.00250251, 0.704209, 
33.504, 5.90232, 0.068699, 0.221767, 0.349002, 0.00538952, 0.70219, 
33.512, 5.90511, 0.0687651, 0.227368, 0.348561, 0.00826942, 0.700182, 
33.52, 5.9079, 0.0688542, 0.232954, 0.34811, 0.0111422, 0.698188, 
33.528, 5.91068, 0.0689663, 0.238524, 0.34765, 0.0140078, 0.696205, 
33.536, 5.91345, 0.0691012, 0.244077, 0.34718, 0.0168663, 0.694233, 
33.544, 5.91623, 0.069259, 0.249616, 0.346701, 0.0197177, 0.692273, 
33.552, 5.919, 0.0694395, 0.255138, 0.346213, 0.0225618, 0.690325, 
33.56, 5.92176, 0.0696427, 0.260645, 0.345715, 0.0253986, 0.688387, 
33.568, 5.92453, 0.0698685, 0.266137, 0.345208, 0.0282281, 0.68646, 
33.576, 5.92728, 0.0701169, 0.271613, 0.344693, 0.0310504, 0.684543, 
33.584, 5.93004, 0.0703878, 0.277074, 0.344168, 0.0338652, 0.682637, 
33.592, 5.93279, 0.0706812, 0.28252, 0.343635, 0.0366726, 0.68074, 
33.6, 5.93553, 0.070997, 0.287951, 0.343093, 0.0394725, 0.678854, 
33.608, 5.93827, 0.0713351, 0.293367, 0.342542, 0.0422649, 0.676977, 
33.616, 5.94101, 0.0716955, 0.298768, 0.341983, 0.0450497, 0.67511, 
33.624, 5.94374, 0.0720781, 0.304154, 0.341415, 0.047827, 0.673251, 
33.632, 5.94646, 0.0724829, 0.309525, 0.340839, 0.0505965, 0.671402, 
33.64, 5.94919, 0.0729097, 0.314882, 0.340255, 0.0533584, 0.669562, 
33.648, 5.9519, 0.0733586, 0.320223, 0.339663, 0.0561125, 0.667731, 
33.656, 5.95462, 0.0738295, 0.325551, 0.339063, 0.0588589, 0.665908, 
33.664, 5.95732, 0.0743223, 0.330863, 0.338454, 0.0615974, 0.664094, 
33.672, 5.96003, 0.0748369, 0.336162, 0.337838, 0.064328, 0.662288, 
33.68, 5.96272, 0.0753733, 0.341446, 0.337214, 0.0670507, 0.66049, 
33.688, 5.96542, 0.0759314, 0.346715, 0.336582, 0.0697654, 0.6587, 
33.696, 5.9681, 0.0765112, 0.351971, 0.335943, 0.0724722, 0.656917, 
33.704, 5.97079, 0.0771126, 0.357212, 0.335296, 0.0751709, 0.655143, 
33.712, 5.97346, 0.0777355, 0.362439, 0.334642, 0.0778615, 0.653376, 
33.72, 5.97614, 0.0783798, 0.367652, 0.33398, 0.080544, 0.651616, 
33.728, 5.9788, 0.0790456, 0.372851, 0.333311, 0.0832183, 0.649863, 
33.736, 5.98146, 0.0797327, 0.378036, 0.332635, 0.0858845, 0.648117, 
33.744, 5.98412, 0.080441, 0.383207, 0.331951, 0.0885424, 0.646379, 
33.752, 5.98677, 0.0811705, 0.388364, 0.331261, 0.091192, 0.644647, 
33.76, 5.98941, 0.0819212, 0.393507, 0.330564, 0.0938333, 0.642922, 
33.768, 5.99205, 0.0826929, 0.398637, 0.32986, 0.0964663, 0.641203, 
33.776, 5.99469, 0.0834857, 0.403753, 0.329149, 0.099091, 0.63949, 
33.784, 5.99731, 0.0842993, 0.408855, 0.328431, 0.101707, 0.637784, 
33.792, 5.99993, 0.0851338, 0.413944, 0.327707, 0.104315, 0.636084, 
33.8, 6.00255, 0.0859891, 0.419019, 0.326976, 0.106914, 0.634391, 
33.808, 6.00516, 0.0868652, 0.42408, 0.326239, 0.109505, 0.632703, 
33.816, 6.00776, 0.0877619, 0.429128, 0.325495, 0.112087, 0.631021, 
33.824, 6.01036, 0.0886792, 0.434163, 0.324745, 0.114661, 0.629344, 
33.832, 6.01295, 0.089617, 0.439185, 0.323989, 0.117226, 0.627673, 
33.84, 6.01554, 0.0905752, 0.444193, 0.323226, 0.119782, 0.626008, 
33.848, 6.01812, 0.0915539, 0.449187, 0.322458, 0.12233, 0.624348, 
33.856, 6.02069, 0.0925528, 0.454169, 0.321683, 0.124869, 0.622693, 
33.864, 6.02326, 0.093572, 0.459137, 0.320903, 0.1274, 0.621043, 
33.872, 6.02582, 0.0946114, 0.464093, 0.320117, 0.129921, 0.619399, 
33.88, 6.02838, 0.0956709, 0.469035, 0.319325, 0.132434, 0.617759, 
33.888, 6.03092, 0.0967504, 0.473964, 0.318527, 0.134939, 0.616125, 
33.896, 6.03347, 0.0978499, 0.47888, 0.317724, 0.137434, 0.614495, 
33.904, 6.036, 0.0989692, 0.483783, 0.316915, 0.13992, 0.612869, 
33.912, 6.03853, 0.100108, 0.488673, 0.316101, 0.142398, 0.611248, 
33.92, 6.04105, 0.101267, 0.49355, 0.315281, 0.144867, 0.609632, 
33.928, 6.04357, 0.102446, 0.498414, 0.314456, 0.147327, 0.60802, 
33.936, 6.04608, 0.103644, 0.503265, 0.313625, 0.149777, 0.606413, 
33.944, 6.04858, 0.104862, 0.508104, 0.31279, 0.152219, 0.604809, 
33.952, 6.05107, 0.106099, 0.512929, 0.311949, 0.154652, 0.60321, 
33.96, 6.05356, 0.107356, 0.517742, 0.311104, 0.157076, 0.601615, 
33.968, 6.05605, 0.108632, 0.522542, 0.310253, 0.159491, 0.600024, 
33.976, 6.05852, 0.109927, 0.52733, 0.309398, 0.161897, 0.598436, 
33.984, 6.06099, 0.111241, 0.532105, 0.308538, 0.164294, 0.596853, 
33.992, 6.06345, 0.112575, 0.536867, 0.307673, 0.166682, 0.595273, 
34, 6.0659, 0.113927, 0.541616, 0.306803, 0.169061, 0.593697, 
34.008, 6.06835, 0.115299, 0.546353, 0.305929, 0.17143, 0.592124, 
34.016, 6.07079, 0.116689, 0.551078, 0.30505, 0.173791, 0.590555, 
34.024, 6.07323, 0.118098, 0.55579, 0.304166, 0.176142, 0.58899, 
34.032, 6.07565, 0.119526, 0.560489, 0.303279, 0.178485, 0.587427, 
34.04, 6.07807, 0.120972, 0.565176, 0.302387, 0.180818, 0.585868, 
34.048, 6.08048, 0.122438, 0.569851, 0.30149, 0.183142, 0.584312, 
34.056, 6.08289, 0.123921, 0.574513, 0.30059, 0.185457, 0.58276, 
34.064, 6.08529, 0.125423, 0.579162, 0.299685, 0.187762, 0.58121, 
34.072, 6.08768, 0.126944, 0.5838, 0.298776, 0.190059, 0.579664, 
34.08, 6.09006, 0.128483, 0.588425, 0.297864, 0.192346, 0.57812, 
34.088, 6.09243, 0.13004, 0.593037, 0.296947, 0.194624, 0.576579, 
34.096, 6.0948, 0.131615, 0.597638, 0.296027, 0.196892, 0.575041, 
34.104, 6.09716, 0.133208, 0.602226, 0.295102, 0.199152, 0.573506, 
34.112, 6.09952, 0.134819, 0.606801, 0.294174, 0.201402, 0.571973, 
34.12, 6.10186, 0.136448, 0.611365, 0.293243, 0.203643, 0.570443, 
34.128, 6.1042, 0.138095, 0.615917, 0.292307, 0.205849, 0.568959, 
34.136, 6.10653, 0.139753, 0.620474, 0.291678, 0.207186, 0.569712, 
34.144, 6.10887, 0.141421, 0.625058, 0.292042, 0.208511, 0.5729, 
34.152, 6.11121, 0.143099, 0.629667, 0.292165, 0.20984, 0.576181, 
34.16, 6.11355, 0.144789, 0.634302, 0.292274, 0.211172, 0.579435, 
34.168, 6.11589, 0.146489, 0.638964, 0.292387, 0.212508, 0.582668, 
34.176, 6.11823, 0.1482, 0.643651, 0.292507, 0.213847, 0.585887, 
34.184, 6.12057, 0.149921, 0.648364, 0.292631, 0.215189, 0.589096, 
34.192, 6.12291, 0.151653, 0.653102, 0.29276, 0.216534, 0.592301, 
34.2, 6.12525, 0.153396, 0.657866, 0.292891, 0.217882, 0.595503, 
34.208, 6.1276, 0.15515, 0.662656, 0.293025, 0.219233, 0.598706, 
34.216, 6.12994, 0.156915, 0.667471, 0.293161, 0.220586, 0.601911, 
34.224, 6.13229, 0.158691, 0.672312, 0.293299, 0.221941, 0.605122, 
34.232, 6.13463, 0.160477, 0.677179, 0.293438, 0.223299, 0.608338, 
34.24, 6.13698, 0.162274, 0.682071, 0.293578, 0.224658, 0.611562, 
34.248, 6.13933, 0.164082, 0.68699, 0.293719, 0.226019, 0.614795, 
34.256, 6.14168, 0.165901, 0.691934, 0.29386, 0.227382, 0.618036, 
34.264, 6.14404, 0.167731, 0.696904, 0.294002, 0.228747, 0.621287, 
34.272, 6.14639, 0.169572, 0.701901, 0.294144, 0.230113, 0.624549, 
34.28, 6.14874, 0.171424, 0.706923, 0.293464, 0.23148, 0.627769, 
34.288, 6.15107, 0.173287, 0.71197, 0.291066, 0.232846, 0.630933, 
34.296, 6.15337, 0.17516, 0.717042, 0.288631, 0.234175, 0.634013, 
34.304, 6.15566, 0.177044, 0.722137, 0.28623, 0.235437, 0.636785, 
34.312, 6.15794, 0.178937, 0.727253, 0.283825, 0.236685, 0.639498, 
34.32, 6.16019, 0.180841, 0.73239, 0.281405, 0.237929, 0.642209, 
34.328, 6.16242, 0.182754, 0.73755, 0.278967, 0.239174, 0.644932, 
34.336, 6.16463, 0.184677, 0.742731, 0.276513, 0.240419, 0.647665, 
34.344, 6.16682, 0.186611, 0.747934, 0.274043, 0.241663, 0.650405, 
34.352, 6.16899, 0.188554, 0.753159, 0.271557, 0.242904, 0.653146, 
34.36, 6.17115, 0.190507, 0.758406, 0.269057, 0.244141, 0.655883, 
34.368, 6.17328, 0.19247, 0.763675, 0.266544, 0.245374, 0.658614, 
34.376, 6.17539, 0.194443, 0.768966, 0.264017, 0.246602, 0.661334, 
34.384, 6.17748, 0.196426, 0.774278, 0.261477, 0.247824, 0.664043, 
34.392, 6.17955, 0.198418, 0.779612, 0.258925, 0.249039, 0.666737, 
34.4, 6.18161, 0.20042, 0.784968, 0.256361, 0.250247, 0.669417, 
34.408, 6.18364, 0.202431, 0.790344, 0.253785, 0.251448, 0.672081, 
34.416, 6.18565, 0.204453, 0.795742, 0.251198, 0.252642, 0.674729, 
34.424, 6.18764, 0.206476, 0.801124, 0.249538, 0.252922, 0.672703, 
34.432, 6.18963, 0.208499, 0.806478, 0.24815, 0.252893, 0.669271, 
34.44, 6.1916, 0.210522, 0.811804, 0.246768, 0.252839, 0.665818, 
34.448, 6.19356, 0.212544, 0.817104, 0.245388, 0.252785, 0.66238, 
34.456, 6.19552, 0.214566, 0.822375, 0.244008, 0.25273, 0.65896, 
34.464, 6.19746, 0.216587, 0.82762, 0.242629, 0.252672, 0.655556, 
34.472, 6.19939, 0.218608, 0.832837, 0.241251, 0.252612, 0.652169, 
34.48, 6.20131, 0.220629, 0.838027, 0.239874, 0.252549, 0.648797, 
34.488, 6.20321, 0.222648, 0.843191, 0.238497, 0.252485, 0.645439, 
34.496, 6.20511, 0.224668, 0.848328, 0.237122, 0.252419, 0.642097, 
34.504, 6.207, 0.226687, 0.853438, 0.235747, 0.252352, 0.638768, 
34.512, 6.20887, 0.228705, 0.858521, 0.234374, 0.252283, 0.635453, 
34.52, 6.21074, 0.230723, 0.863579, 0.233001, 0.252214, 0.632151, 
34.528, 6.21259, 0.23274, 0.868609, 0.23163, 0.252144, 0.628862, 
34.536, 6.21443, 0.234756, 0.873614, 0.23026, 0.252074, 0.625586, 
34.544, 6.21626, 0.236778, 0.878593, 0.228892, 0.252772, 0.62239, 
34.552, 6.21808, 0.23882, 0.883548, 0.227523, 0.255158, 0.619285, 
34.56, 6.21989, 0.240881, 0.888476, 0.226154, 0.25761, 0.616042, 
34.568, 6.22169, 0.242961, 0.893378, 0.224787, 0.260054, 0.612798, 
34.576, 6.22348, 0.245061, 0.898255, 0.223424, 0.262481, 0.609566, 
34.584, 6.22525, 0.24718, 0.903106, 0.222063, 0.264891, 0.606348, 
34.592, 6.22702, 0.249318, 0.907931, 0.220704, 0.267284, 0.603144, 
34.6, 6.22878, 0.251476, 0.91273, 0.219348, 0.26966, 0.599953, 
34.608, 6.23052, 0.253652, 0.917505, 0.217993, 0.272019, 0.596774, 
34.616, 6.23225, 0.255847, 0.922253, 0.216641, 0.274361, 0.593608, 
34.624, 6.23397, 0.25806, 0.926977, 0.215292, 0.276687, 0.590455, 
34.632, 6.23569, 0.260292, 0.931676, 0.213944, 0.278997, 0.587313, 
34.64, 6.23739, 0.262542, 0.936349, 0.212599, 0.281291, 0.584182, 
34.648, 6.23908, 0.264811, 0.940998, 0.211257, 0.283569, 0.581062, 
34.656, 6.24076, 0.267098, 0.945621, 0.209917, 0.285831, 0.577954, 
34.664, 6.24242, 0.269402, 0.95022, 0.20858, 0.288077, 0.574856, 
34.672, 6.24408, 0.271725, 0.954794, 0.207246, 0.290308, 0.571768, 
34.68, 6.24573, 0.274063, 0.959349, 0.205914, 0.292262, 0.569329, 
34.688, 6.24737, 0.276408, 0.963909, 0.204991, 0.293207, 0.570019, 
34.696, 6.24901, 0.278762, 0.968482, 0.2046, 0.294135, 0.571637, 
34.704, 6.25064, 0.281122, 0.973068, 0.204203, 0.295059, 0.573255, 
34.712, 6.25227, 0.28349, 0.977667, 0.203792, 0.29598, 0.574861, 
34.72, 6.2539, 0.285865, 0.982279, 0.203365, 0.296898, 0.576456, 
34.728, 6.25552, 0.288248, 0.986903, 0.202924, 0.297813, 0.578043, 
34.736, 6.25714, 0.290637, 0.99154, 0.202471, 0.298725, 0.579624, 
34.744, 6.25876, 0.293034, 0.99619, 0.202006, 0.299632, 0.5812, 
34.752, 6.26037, 0.295439, 1.00085, 0.201531, 0.300537, 0.582774, 
34.76, 6.26198, 0.29785, 1.00553, 0.201047, 0.301437, 0.584346, 
34.768, 6.26358, 0.300269, 1.01021, 0.200553, 0.302333, 0.585917, 
34.776, 6.26518, 0.302695, 1.01491, 0.20005, 0.303225, 0.587488, 
34.784, 6.26678, 0.305128, 1.01963, 0.199539, 0.304113, 0.589061, 
34.792, 6.26837, 0.307568, 1.02435, 0.19902, 0.304996, 0.590634, 
34.8, 6.26996, 0.310015, 1.02909, 0.198494, 0.305875, 0.59221, 
34.808, 6.27154, 0.312469, 1.03384, 0.197959, 0.30675, 0.593787, 
34.816, 6.27312, 0.314929, 1.0386, 0.197417, 0.30762, 0.595368, 
34.824, 6.2747, 0.317397, 1.04338, 0.196867, 0.308485, 0.596951, 
34.832, 6.27627, 0.319872, 1.04817, 0.196311, 0.309346, 0.598537, 
34.84, 6.27783, 0.322354, 1.05297, 0.195746, 0.310202, 0.600126, 
34.848, 6.27939, 0.324842, 1.05778, 0.195175, 0.311053, 0.601719, 
34.856, 6.28095, 0.327337, 1.06261, 0.194596, 0.311899, 0.603316, 
34.864, 6.2825, 0.329839, 1.06745, 0.19401, 0.31274, 0.604916, 
34.872, 6.28405, 0.332348, 1.0723, 0.193416, 0.313576, 0.60652, 
34.88, 6.28559, 0.334863, 1.07716, 0.192815, 0.314407, 0.608128, 
34.888, 6.28713, 0.337385, 1.08204, 0.192207, 0.315232, 0.60974, 
34.896, 6.28866, 0.339913, 1.08693, 0.191592, 0.316052, 0.611357, 
34.904, 6.29019, 0.342448, 1.09184, 0.190969, 0.316867, 0.612978, 
34.912, 6.29171, 0.34499, 1.09675, 0.190339, 0.317676, 0.614603, 
34.92, 6.29323, 0.347538, 1.10168, 0.189701, 0.31848, 0.616233, 
34.928, 6.29474, 0.350092, 1.10663, 0.189056, 0.319278, 0.617868, 
34.936, 6.29625, 0.352652, 1.11158, 0.188404, 0.320071, 0.619508, 
34.944, 6.29775, 0.355219, 1.11655, 0.187744, 0.320857, 0.621152, 
34.952, 6.29925, 0.357792, 1.12153, 0.187076, 0.321638, 0.622801, 
34.96, 6.30074, 0.360372, 1.12653, 0.186401, 0.322413, 0.624456, 
34.968, 6.30223, 0.362957, 1.13154, 0.185718, 0.323182, 0.626116, 
34.976, 6.30371, 0.365549, 1.13656, 0.185028, 0.323945, 0.627781, 
34.984, 6.30518, 0.368146, 1.1416, 0.18433, 0.324702, 0.629451, 
34.992, 6.30665, 0.37075, 1.14665, 0.183625, 0.325452, 0.631127, 
35, 6.30811, 0.373359, 1.15171, 0.182911, 0.326196, 0.632809, 
35.008, 6.30957, 0.375975, 1.15678, 0.18219, 0.326934, 0.634497, 
35.016, 6.31102, 0.378596, 1.16187, 0.181461, 0.327665, 0.63619, 
35.024, 6.31247, 0.381223, 1.16698, 0.180724, 0.32839, 0.63789, 
35.032, 6.31391, 0.383856, 1.17209, 0.17998, 0.329108, 0.639595, 
35.04, 6.31534, 0.386495, 1.17722, 0.179227, 0.32982, 0.641307, 
35.048, 6.31677, 0.389139, 1.18237, 0.178467, 0.330524, 0.643025, 
35.056, 6.31819, 0.391789, 1.18753, 0.177698, 0.331222, 0.64475, 
35.064, 6.31961, 0.394444, 1.1927, 0.176922, 0.331913, 0.646481, 
35.072, 6.32102, 0.397105, 1.19788, 0.176137, 0.332597, 0.648219, 
35.08, 6.32242, 0.399771, 1.20308, 0.175344, 0.333273, 0.649964, 
35.088, 6.32382, 0.402443, 1.2083, 0.174544, 0.333943, 0.651716, 
35.096, 6.32521, 0.405119, 1.21352, 0.173735, 0.334605, 0.653475, 
35.104, 6.32659, 0.407802, 1.21877, 0.172917, 0.33526, 0.655241, 
35.112, 6.32797, 0.410489, 1.22402, 0.172092, 0.335907, 0.657015, 
35.12, 6.32934, 0.413181, 1.22929, 0.171258, 0.336547, 0.658797, 
35.128, 6.3307, 0.415879, 1.23458, 0.170416, 0.337179, 0.660586, 
35.136, 6.33206, 0.418581, 1.23988, 0.169566, 0.337804, 0.662383, 
35.144, 6.33341, 0.421288, 1.24519, 0.168707, 0.33842, 0.664189, 
35.152, 6.33475, 0.424001, 1.25052, 0.16784, 0.339029, 0.666002, 
35.16, 6.33608, 0.426718, 1.25586, 0.166964, 0.33963, 0.667824, 
35.168, 6.33741, 0.429439, 1.26122, 0.16608, 0.340223, 0.669654, 
35.176, 6.33873, 0.432166, 1.26659, 0.165187, 0.340808, 0.671493, 
35.184, 6.34005, 0.434897, 1.27198, 0.164285, 0.341384, 0.673341, 
35.192, 6.34135, 0.437633, 1.27738, 0.163375, 0.341952, 0.675198, 
35.2, 6.34265, 0.440373, 1.28279, 0.162457, 0.342512, 0.677064, 
35.208, 6.34395, 0.443117, 1.28823, 0.161529, 0.343063, 0.67894, 
35.216, 6.34523, 0.445866, 1.29367, 0.160593, 0.343605, 0.680825, 
35.224, 6.34651, 0.448619, 1.29913, 0.159648, 0.344139, 0.68272, 
35.232, 6.34778, 0.451376, 1.30461, 0.158694, 0.344664, 0.684625, 
35.24, 6.34904, 0.454138, 1.3101, 0.157731, 0.34518, 0.686541, 
35.248, 6.35029, 0.456903, 1.31561, 0.156759, 0.345688, 0.688466, 
35.256, 6.35154, 0.459673, 1.32114, 0.155779, 0.346186, 0.690403, 
35.264, 6.35278, 0.462446, 1.32667, 0.154789, 0.346675, 0.69235, 
35.272, 6.35401, 0.465224, 1.33223, 0.15379, 0.347154, 0.694308, 
35.28, 6.35523, 0.468005, 1.3378, 0.152782, 0.347625, 0.696278, 
35.288, 6.35645, 0.470789, 1.34338, 0.151765, 0.348085, 0.698259, 
35.296, 6.35765, 0.473577, 1.34899, 0.150738, 0.348537, 0.700251, 
35.304, 6.35885, 0.476369, 1.3546, 0.149703, 0.348978, 0.702256, 
35.312, 6.36004, 0.479165, 1.36024, 0.148658, 0.34941, 0.704273, 
35.32, 6.36122, 0.481963, 1.36589, 0.147604, 0.349832, 0.706302, 
35.328, 6.36239, 0.484765, 1.37156, 0.14654, 0.350244, 0.708345, 
35.336, 6.36355, 0.48757, 1.37724, 0.145467, 0.350646, 0.7104, 
35.344, 6.36471, 0.490379, 1.38294, 0.144384, 0.351038, 0.712468, 
35.352, 6.36586, 0.49319, 1.38866, 0.143292, 0.351419, 0.71455, 
35.36, 6.36699, 0.496004, 1.39439, 0.14219, 0.351791, 0.716646, 
35.368, 6.36812, 0.498822, 1.40014, 0.141079, 0.352151, 0.718756, 
35.376, 6.36924, 0.501642, 1.40591, 0.139958, 0.352501, 0.72088, 
35.384, 6.37035, 0.504464, 1.41169, 0.138827, 0.352841, 0.723019, 
35.392, 6.37145, 0.50729, 1.41749, 0.137687, 0.353169, 0.725173, 
35.4, 6.37255, 0.510118, 1.42331, 0.136536, 0.353487, 0.727343, 
35.408, 6.37363, 0.512948, 1.42915, 0.135376, 0.353794, 0.729528, 
35.416, 6.3747, 0.515781, 1.435, 0.134205, 0.354089, 0.731729, 
35.424, 6.37577, 0.518616, 1.44087, 0.133025, 0.354373, 0.733947, 
35.432, 6.37682, 0.521453, 1.44676, 0.131834, 0.354646, 0.736181, 
35.44, 6.37787, 0.524292, 1.45267, 0.130634, 0.354908, 0.738433, 
35.448, 6.3789, 0.527133, 1.45859, 0.129423, 0.355157, 0.740702, 
35.456, 6.37993, 0.529976, 1.46454, 0.128202, 0.355395, 0.742989, 
35.464, 6.38094, 0.532821, 1.4705, 0.12697, 0.355622, 0.745294, 
35.472, 6.38195, 0.535668, 1.47648, 0.125728, 0.355836, 0.747618, 
35.48, 6.38295, 0.538516, 1.48248, 0.124476, 0.356038, 0.749961, 
35.488, 6.38393, 0.541366, 1.4885, 0.123213, 0.356228, 0.752323, 
35.496, 6.38491, 0.544218, 1.49454, 0.12194, 0.356406, 0.754705, 
35.504, 6.38587, 0.54707, 1.50059, 0.120656, 0.356571, 0.757108, 
35.512, 6.38683, 0.549924, 1.50667, 0.119361, 0.356724, 0.759532, 
35.52, 6.38777, 0.552779, 1.51277, 0.118056, 0.356864, 0.761977, 
35.528, 6.38871, 0.555635, 1.51888, 0.116739, 0.356991, 0.764444, 
